queue_id,capture_date,broad_category_slug,broad_category_name,sub_category,micro_niche,keyword,source_level,research_priority,my_fit,selection_mode,entrypoints,primary_goal,product_target_per_keyword,shop_target_per_keyword,video_target_per_keyword,live_target_per_keyword,refresh_days,tiktok_search_url,tiktok_tag_url,google_shop_query_url,status,notes
KW-0490,2026-05-10,tools-hardware,Tools & Hardware,Cutting and repair,Knives blades and tapes,utility knife,micro_niche,cautious,low,video_search,search|video,Find products with search demand and content proof,15,5,3,0,14,https://www.tiktok.com/search?q=utility+knife,https://www.tiktok.com/tag/utility-knife,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22utility+knife%22+Malaysia,todo,
KW-0491,2026-05-10,tools-hardware,Tools & Hardware,Drill accessories,Bits and adapters,bit set,micro_niche,cautious,low,search_only,search|shop,Find practical utility products with lower content dependence,15,5,3,0,14,https://www.tiktok.com/search?q=bit+set,https://www.tiktok.com/tag/bit-set,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22bit+set%22+Malaysia,todo,
KW-0492,2026-05-10,tools-hardware,Tools & Hardware,Drill accessories,Bits and adapters,drill bit,micro_niche,cautious,low,search_only,search|shop,Find practical utility products with lower content dependence,15,5,3,0,14,https://www.tiktok.com/search?q=drill+bit,https://www.tiktok.com/tag/drill-bit,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22drill+bit%22+Malaysia,todo,
KW-0493,2026-05-10,tools-hardware,Tools & Hardware,Drill accessories,Bits and adapters,socket adapter,micro_niche,cautious,low,search_only,search|shop,Find practical utility products with lower content dependence,15,5,3,0,14,https://www.tiktok.com/search?q=socket+adapter,https://www.tiktok.com/tag/socket-adapter,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22socket+adapter%22+Malaysia,todo,
KW-0494,2026-05-10,tools-hardware,Tools & Hardware,Fasteners,Hooks screws and anchors,anchor,micro_niche,cautious,low,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,15,5,3,0,14,https://www.tiktok.com/search?q=anchor,https://www.tiktok.com/tag/anchor,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22anchor%22+Malaysia,todo,
KW-0495,2026-05-10,tools-hardware,Tools & Hardware,Fasteners,Hooks screws and anchors,hook fastener,micro_niche,cautious,low,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,15,5,3,0,14,https://www.tiktok.com/search?q=hook+fastener,https://www.tiktok.com/tag/hook-fastener,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22hook+fastener%22+Malaysia,todo,
KW-0496,2026-05-10,tools-hardware,Tools & Hardware,Fasteners,Hooks screws and anchors,screw set,micro_niche,cautious,low,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,15,5,3,0,14,https://www.tiktok.com/search?q=screw+set,https://www.tiktok.com/tag/screw-set,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22screw+set%22+Malaysia,todo,
KW-0497,2026-05-10,tools-hardware,Tools & Hardware,Hand tools,Screwdrivers and pliers,plier,micro_niche,cautious,low,search_only,search|shop,Find practical utility products with lower content dependence,15,5,3,0,14,https://www.tiktok.com/search?q=plier,https://www.tiktok.com/tag/plier,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22plier%22+Malaysia,todo,
KW-0498,2026-05-10,tools-hardware,Tools & Hardware,Hand tools,Screwdrivers and pliers,screwdriver set,micro_niche,cautious,low,search_only,search|shop,Find practical utility products with lower content dependence,15,5,3,0,14,https://www.tiktok.com/search?q=screwdriver+set,https://www.tiktok.com/tag/screwdriver-set,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22screwdriver+set%22+Malaysia,todo,
KW-0499,2026-05-10,tools-hardware,Tools & Hardware,Hand tools,Screwdrivers and pliers,tool kit,micro_niche,cautious,low,search_only,search|shop,Find practical utility products with lower content dependence,15,5,3,0,14,https://www.tiktok.com/search?q=tool+kit,https://www.tiktok.com/tag/tool-kit,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22tool+kit%22+Malaysia,todo,
KW-0500,2026-05-10,tools-hardware,Tools & Hardware,Measuring,Tape measures and levels,measuring tool,micro_niche,cautious,low,search_only,search|shop,Find practical utility products with lower content dependence,15,5,3,0,14,https://www.tiktok.com/search?q=measuring+tool,https://www.tiktok.com/tag/measuring-tool,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22measuring+tool%22+Malaysia,todo,
KW-0501,2026-05-10,tools-hardware,Tools & Hardware,Measuring,Tape measures and levels,mini level,micro_niche,cautious,low,search_only,search|shop,Find practical utility products with lower content dependence,15,5,3,0,14,https://www.tiktok.com/search?q=mini+level,https://www.tiktok.com/tag/mini-level,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22mini+level%22+Malaysia,todo,
KW-0502,2026-05-10,tools-hardware,Tools & Hardware,Measuring,Tape measures and levels,tape measure,micro_niche,cautious,low,search_only,search|shop,Find practical utility products with lower content dependence,15,5,3,0,14,https://www.tiktok.com/search?q=tape+measure,https://www.tiktok.com/tag/tape-measure,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22tape+measure%22+Malaysia,todo,
KW-0503,2026-05-10,toys-hobbies,Toys & Hobbies,,,blind box,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=blind+box,https://www.tiktok.com/tag/blind-box,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22blind+box%22+Malaysia,todo,
KW-0504,2026-05-10,toys-hobbies,Toys & Hobbies,,,craft kit,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=craft+kit,https://www.tiktok.com/tag/craft-kit,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22craft+kit%22+Malaysia,todo,
KW-0505,2026-05-10,toys-hobbies,Toys & Hobbies,,,educational toy,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=educational+toy,https://www.tiktok.com/tag/educational-toy,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22educational+toy%22+Malaysia,todo,
KW-0506,2026-05-10,toys-hobbies,Toys & Hobbies,,,sensory toy,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=sensory+toy,https://www.tiktok.com/tag/sensory-toy,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22sensory+toy%22+Malaysia,todo,
KW-0507,2026-05-10,toys-hobbies,Toys & Hobbies,Creative hobbies,Craft kits and coloring,coloring kit,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,22,7,8,4,7,https://www.tiktok.com/search?q=coloring+kit,https://www.tiktok.com/tag/coloring-kit,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22coloring+kit%22+Malaysia,todo,
KW-0508,2026-05-10,toys-hobbies,Toys & Hobbies,Creative hobbies,Craft kits and coloring,craft kit,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,22,7,8,4,7,https://www.tiktok.com/search?q=craft+kit,https://www.tiktok.com/tag/craft-kit,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22craft+kit%22+Malaysia,todo,
KW-0509,2026-05-10,toys-hobbies,Toys & Hobbies,Creative hobbies,Craft kits and coloring,diy kit,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,22,7,8,4,7,https://www.tiktok.com/search?q=diy+kit,https://www.tiktok.com/tag/diy-kit,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22diy+kit%22+Malaysia,todo,
KW-0510,2026-05-10,toys-hobbies,Toys & Hobbies,Educational toys,Learning kits and puzzles,educational toy,micro_niche,watch,medium,review_led,search|review,Find products where trust and proof matter most,22,7,8,4,7,https://www.tiktok.com/search?q=educational+toy,https://www.tiktok.com/tag/educational-toy,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22educational+toy%22+Malaysia,todo,
KW-0511,2026-05-10,toys-hobbies,Toys & Hobbies,Educational toys,Learning kits and puzzles,learning kit,micro_niche,watch,medium,review_led,search|review,Find products where trust and proof matter most,22,7,8,4,7,https://www.tiktok.com/search?q=learning+kit,https://www.tiktok.com/tag/learning-kit,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22learning+kit%22+Malaysia,todo,
KW-0512,2026-05-10,toys-hobbies,Toys & Hobbies,Educational toys,Learning kits and puzzles,puzzle,micro_niche,watch,medium,review_led,search|review,Find products where trust and proof matter most,22,7,8,4,7,https://www.tiktok.com/search?q=puzzle,https://www.tiktok.com/tag/puzzle,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22puzzle%22+Malaysia,todo,
KW-0513,2026-05-10,toys-hobbies,Toys & Hobbies,Novelty toys,Blind boxes and surprise toys,blind box,micro_niche,watch,medium,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,22,7,8,4,7,https://www.tiktok.com/search?q=blind+box,https://www.tiktok.com/tag/blind-box,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22blind+box%22+Malaysia,todo,
KW-0514,2026-05-10,toys-hobbies,Toys & Hobbies,Novelty toys,Blind boxes and surprise toys,mini figure,micro_niche,watch,medium,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,22,7,8,4,7,https://www.tiktok.com/search?q=mini+figure,https://www.tiktok.com/tag/mini-figure,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22mini+figure%22+Malaysia,todo,
KW-0515,2026-05-10,toys-hobbies,Toys & Hobbies,Novelty toys,Blind boxes and surprise toys,surprise toy,micro_niche,watch,medium,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,22,7,8,4,7,https://www.tiktok.com/search?q=surprise+toy,https://www.tiktok.com/tag/surprise-toy,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22surprise+toy%22+Malaysia,todo,
KW-0516,2026-05-10,toys-hobbies,Toys & Hobbies,Outdoor play,Bubbles and small activity toys,ball game,micro_niche,watch,low,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,22,7,8,4,7,https://www.tiktok.com/search?q=ball+game,https://www.tiktok.com/tag/ball-game,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22ball+game%22+Malaysia,todo,
KW-0517,2026-05-10,toys-hobbies,Toys & Hobbies,Outdoor play,Bubbles and small activity toys,bubble toy,micro_niche,watch,low,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,22,7,8,4,7,https://www.tiktok.com/search?q=bubble+toy,https://www.tiktok.com/tag/bubble-toy,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22bubble+toy%22+Malaysia,todo,
KW-0518,2026-05-10,toys-hobbies,Toys & Hobbies,Outdoor play,Bubbles and small activity toys,water toy,micro_niche,watch,low,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,22,7,8,4,7,https://www.tiktok.com/search?q=water+toy,https://www.tiktok.com/tag/water-toy,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22water+toy%22+Malaysia,todo,
KW-0519,2026-05-10,toys-hobbies,Toys & Hobbies,Sensory toys,Fidget and tactile items,fidget toy,micro_niche,watch,medium,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,22,7,8,4,7,https://www.tiktok.com/search?q=fidget+toy,https://www.tiktok.com/tag/fidget-toy,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22fidget+toy%22+Malaysia,todo,
KW-0520,2026-05-10,toys-hobbies,Toys & Hobbies,Sensory toys,Fidget and tactile items,sensory toy,micro_niche,watch,medium,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,22,7,8,4,7,https://www.tiktok.com/search?q=sensory+toy,https://www.tiktok.com/tag/sensory-toy,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22sensory+toy%22+Malaysia,todo,
KW-0521,2026-05-10,toys-hobbies,Toys & Hobbies,Sensory toys,Fidget and tactile items,squishy,micro_niche,watch,medium,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,22,7,8,4,7,https://www.tiktok.com/search?q=squishy,https://www.tiktok.com/tag/squishy,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22squishy%22+Malaysia,todo,
KW-0522,2026-05-10,womenswear,Womenswear & Underwear,,,home dress,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=home+dress,https://www.tiktok.com/tag/home-dress,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22home+dress%22+Malaysia,todo,
KW-0523,2026-05-10,womenswear,Womenswear & Underwear,,,innerwear,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=innerwear,https://www.tiktok.com/tag/innerwear,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22innerwear%22+Malaysia,todo,
KW-0524,2026-05-10,womenswear,Womenswear & Underwear,,,lounge set,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=lounge+set,https://www.tiktok.com/tag/lounge-set,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22lounge+set%22+Malaysia,todo,
KW-0525,2026-05-10,womenswear,Womenswear & Underwear,,,oversized tee,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=oversized+tee,https://www.tiktok.com/tag/oversized-tee,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22oversized+tee%22+Malaysia,todo,
KW-0526,2026-05-10,womenswear,Womenswear & Underwear,,,tops,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=tops,https://www.tiktok.com/tag/tops,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22tops%22+Malaysia,todo,
KW-0527,2026-05-10,womenswear,Womenswear & Underwear,Bottoms,Leggings and lounge pants,legging,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,25,8,8,6,7,https://www.tiktok.com/search?q=legging,https://www.tiktok.com/tag/legging,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22legging%22+Malaysia,todo,
KW-0528,2026-05-10,womenswear,Womenswear & Underwear,Bottoms,Leggings and lounge pants,palazzo,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,25,8,8,6,7,https://www.tiktok.com/search?q=palazzo,https://www.tiktok.com/tag/palazzo,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22palazzo%22+Malaysia,todo,
KW-0529,2026-05-10,womenswear,Womenswear & Underwear,Bottoms,Leggings and lounge pants,pants wanita,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,25,8,8,6,7,https://www.tiktok.com/search?q=pants+wanita,https://www.tiktok.com/tag/pants-wanita,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22pants+wanita%22+Malaysia,todo,
KW-0530,2026-05-10,womenswear,Womenswear & Underwear,Everyday tops,Oversized tees and casual tops,blouse,micro_niche,watch,medium,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,25,8,8,6,7,https://www.tiktok.com/search?q=blouse,https://www.tiktok.com/tag/blouse,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22blouse%22+Malaysia,todo,
KW-0531,2026-05-10,womenswear,Womenswear & Underwear,Everyday tops,Oversized tees and casual tops,casual top,micro_niche,watch,medium,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,25,8,8,6,7,https://www.tiktok.com/search?q=casual+top,https://www.tiktok.com/tag/casual-top,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22casual+top%22+Malaysia,todo,
KW-0532,2026-05-10,womenswear,Womenswear & Underwear,Everyday tops,Oversized tees and casual tops,oversized tee,micro_niche,watch,medium,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,25,8,8,6,7,https://www.tiktok.com/search?q=oversized+tee,https://www.tiktok.com/tag/oversized-tee,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22oversized+tee%22+Malaysia,todo,
KW-0533,2026-05-10,womenswear,Womenswear & Underwear,Homewear,House dresses and lounge sets,house dress,micro_niche,watch,high,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,25,8,8,6,7,https://www.tiktok.com/search?q=house+dress,https://www.tiktok.com/tag/house-dress,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22house+dress%22+Malaysia,todo,
KW-0534,2026-05-10,womenswear,Womenswear & Underwear,Homewear,House dresses and lounge sets,lounge set,micro_niche,watch,high,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,25,8,8,6,7,https://www.tiktok.com/search?q=lounge+set,https://www.tiktok.com/tag/lounge-set,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22lounge+set%22+Malaysia,todo,
